Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
FD,Low Fat,Fruits and Vegetables,109.5228,OUT045,2002,Small,Tier 2,Supermarket Type1,994.7052,8.775,0.021647195,22
FD,Regular,Seafood,184.6582,OUT046,1997,Small,Tier 1,Supermarket Type1,5015.4714,7.42,0.021573645,27
DR,Low Fat,Soft Drinks,145.8128,OUT035,2004,Small,Tier 2,Supermarket Type1,2444.8176,8.67,0.065424208,20
FD,Regular,Fruits and Vegetables,170.5422,OUT045,2002,Small,Tier 2,Supermarket Type1,1551.9798,8.77,0.046866331,22
FD,Regular,Fruits and Vegetables,238.6564,OUT013,1987,High,Tier 3,Supermarket Type1,3575.346,19.35,0.066984462,37
FD,Low Fat,Dairy,96.041,OUT013,1987,High,Tier 3,Supermarket Type1,868.869,16.25,0.087102593,37
NC,Non-Edible,Health and Hygiene,129.6626,OUT017,2007,Small,Tier 2,Supermarket Type1,1836.2764,11.5,0.01774202,17
FD,Low Fat,Canned,82.5908,OUT013,1987,High,Tier 3,Supermarket Type1,1510.0344,11.1,0.010632752,37
FD,Regular,Canned,55.264,OUT027,1985,Medium,Tier 3,Supermarket Type3,1544.656,8.344999999999999,0.031116081,39
FD,Regular,Snack Foods,62.9168,OUT045,2002,Small,Tier 2,Supermarket Type1,1406.1696,5.59,0.05671761,22
FD,Low Fat,Canned,219.7456,OUT019,1985,Small,Tier 1,Grocery Store,884.1824,6.07,0.079931185,39
FD,Low Fat,Breads,102.9332,OUT013,1987,High,Tier 3,Supermarket Type1,1845.5976,6.55,0.024505418,37
FD,Low Fat,Frozen Foods,261.2594,OUT010,1998,Small,Tier 3,Grocery Store,1046.6376,6.85,0.03830192,26
NC,Non-Edible,Household,144.1102,OUT049,1999,Medium,Tier 1,Supermarket Type1,1749.7224,21.25,0.024693927,25
FD,Low Fat,Canned,84.6908,OUT027,1985,Medium,Tier 3,Supermarket Type3,3691.1952,17.025,0.010590075,39
FD,Regular,Breads,138.7838,OUT010,1998,Small,Tier 3,Grocery Store,280.9676,12.8,0.190569038,26
FD,Regular,Snack Foods,177.4028,OUT046,1997,Small,Tier 1,Supermarket Type1,3896.2616,8.31,0.103697893,27
DR,Low Fat,Hard Drinks,179.166,OUT046,1997,Small,Tier 1,Supermarket Type1,3056.022,12.1,0.016826748,27
FD,Low Fat,Frozen Foods,194.7452,OUT027,1985,Medium,Tier 3,Supermarket Type3,5872.356,16.175,0.088394115,39
NC,Non-Edible,Household,145.6418,OUT013,1987,High,Tier 3,Supermarket Type1,3384.2614,20.25,0.109088846,37
FD,Low Fat,Baking Goods,78.2328,OUT027,1985,Medium,Tier 3,Supermarket Type3,1004.0264,19.083333333333332,0.129783577,39
FD,Regular,Snack Foods,262.891,OUT019,1985,Small,Tier 1,Grocery Store,788.973,17.916666666666668,0.10601080733333335,39
FD,Low Fat,Snack Foods,156.163,OUT046,1997,Small,Tier 1,Supermarket Type1,2816.334,16.75,0.08223803766666668,27
FD,Low Fat,Dairy,145.3128,OUT045,2002,Small,Tier 2,Supermarket Type1,1869.5664,7.075,0.058465268,22
FD,Regular,Fruits and Vegetables,163.1526,OUT035,2004,Small,Tier 2,Supermarket Type1,1808.9786,11.1,0.053765212,20
FD,Regular,Snack Foods,55.4588,OUT018,2009,Medium,Tier 3,Supermarket Type2,343.5528,6.63,0.01098386,15
FD,Low Fat,Frozen Foods,54.9298,OUT049,1999,Medium,Tier 1,Supermarket Type1,1348.245,8.935,0.040245222,25
FD,Low Fat,Dairy,51.435,OUT017,2007,Small,Tier 2,Supermarket Type1,499.35,7.935,0.017253305,17
FD,Low Fat,Snack Foods,112.1228,OUT049,1999,Medium,Tier 1,Supermarket Type1,1215.7508,7.485,0.069231189,25
FD,Low Fat,Snack Foods,253.3724,OUT018,2009,Medium,Tier 3,Supermarket Type2,755.0172,9.5,0.074648119,15
NC,Non-Edible,Health and Hygiene,193.1162,OUT049,1999,Medium,Tier 1,Supermarket Type1,2693.8268,18.35,0.030542489,25
FD,Low Fat,Frozen Foods,60.1536,OUT049,1999,Medium,Tier 1,Supermarket Type1,490.0288,6.365,0.007359711,25
FD,Low Fat,Fruits and Vegetables,149.1366,OUT049,1999,Medium,Tier 1,Supermarket Type1,4231.8248,11.1,0.059940022,25
NC,Non-Edible,Health and Hygiene,149.2708,OUT017,2007,Small,Tier 2,Supermarket Type1,2407.5328,11.395,0.054400304499999996,17
FD,Regular,Frozen Foods,260.2278,OUT018,2009,Medium,Tier 3,Supermarket Type2,4165.2448,9.895,0.048860587,15
NC,Non-Edible,Health and Hygiene,86.4224,OUT017,2007,Small,Tier 2,Supermarket Type1,511.3344,7.68,0.153419412,17
NC,Non-Edible,Health and Hygiene,56.493,OUT035,2004,Small,Tier 2,Supermarket Type1,509.337,13.65,0.077219509,20
NC,Non-Edible,Household,98.57,OUT035,2004,Small,Tier 2,Supermarket Type1,2496.75,15.75,0.13504726,20
FD,Regular,Dairy,196.1794,OUT049,1999,Medium,Tier 1,Supermarket Type1,2926.191,10.195,0.146094132,25
NC,Non-Edible,Others,50.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,820.2656,10.895,0.027157955,15
FD,Regular,Baking Goods,195.711,OUT027,1985,Medium,Tier 3,Supermarket Type3,5499.508,14.2975,0.080346058,39
FD,Regular,Fruits and Vegetables,48.3034,OUT046,1997,Small,Tier 1,Supermarket Type1,777.6544,17.7,0.016596645,27
DR,Low Fat,Soft Drinks,263.391,OUT035,2004,Small,Tier 2,Supermarket Type1,6311.784,17.25,0.084316691,20
FD,Low Fat,Snack Foods,161.0236,OUT013,1987,High,Tier 3,Supermarket Type1,3705.8428,18.6,0.076791671,37
FD,Low Fat,Canned,108.0254,OUT035,2004,Small,Tier 2,Supermarket Type1,759.6778,13.8,0.01326146,20
FD,Regular,Fruits and Vegetables,165.5526,OUT018,2009,Medium,Tier 3,Supermarket Type2,1973.4312,11.1,0.012895035499999999,15
FD,Regular,Meat,195.111,OUT017,2007,Small,Tier 2,Supermarket Type1,3731.809,10.195,0.012528611,17
DR,Low Fat,Hard Drinks,153.8998,OUT049,1999,Medium,Tier 1,Supermarket Type1,2922.1962,5.88,0.003597678,25
NC,Non-Edible,Health and Hygiene,163.0526,OUT017,2007,Small,Tier 2,Supermarket Type1,2302.3364,11.15,0.032438645,17
FD,Low Fat,Fruits and Vegetables,92.0462,OUT019,1985,Small,Tier 1,Grocery Store,277.6386,11.375,0.173527068,39
DR,Low Fat,Soft Drinks,142.0154,OUT018,2009,Medium,Tier 3,Supermarket Type2,850.8924,11.6,0.041112694,15
FD,Low Fat,Canned,139.2496,OUT027,1985,Medium,Tier 3,Supermarket Type3,1976.0944,11.85,0.089243504,39
DR,Low Fat,Dairy,163.5526,OUT046,1997,Small,Tier 1,Supermarket Type1,2302.3364,12.1,0.011539622,27
FD,Low Fat,Snack Foods,110.657,OUT019,1985,Small,Tier 1,Grocery Store,659.142,8.3675,0.04690397,39
FD,Low Fat,Breads,126.9994,OUT017,2007,Small,Tier 2,Supermarket Type1,1798.9916,4.635,0.141686037,17
NC,Non-Edible,Household,142.247,OUT045,2002,Small,Tier 2,Supermarket Type1,2004.058,8.51,0.052051256,22
DR,Low Fat,Soft Drinks,167.3158,OUT035,2004,Small,Tier 2,Supermarket Type1,1838.2738,9.6,0.09627919,20
FD,Regular,Snack Foods,96.9068,OUT017,2007,Small,Tier 2,Supermarket Type1,1458.102,17.25,0.047533568,17
NC,Non-Edible,Health and Hygiene,140.4838,OUT045,2002,Small,Tier 2,Supermarket Type1,1685.8056,15.0,0.04499948,22
FD,Low Fat,Breads,87.6856,OUT046,1997,Small,Tier 1,Supermarket Type1,1494.0552,16.75,0.12888573,27
DR,Low Fat,Hard Drinks,39.2506,OUT010,1998,Small,Tier 3,Grocery Store,75.9012,8.365,0.120256303,26
DR,Low Fat,Soft Drinks,261.291,OUT019,1985,Small,Tier 1,Grocery Store,788.973,13.607500000000002,0.1290060685,39
DR,Low Fat,Hard Drinks,161.8578,OUT018,2009,Medium,Tier 3,Supermarket Type2,3530.0716,18.85,0.137755834,15
FD,Low Fat,Dairy,198.7426,OUT017,2007,Small,Tier 2,Supermarket Type1,1186.4556,6.615,0.093913607,17
FD,Regular,Dairy,115.3176,OUT049,1999,Medium,Tier 1,Supermarket Type1,572.588,5.75,0.075287081,25
FD,Low Fat,Snack Foods,113.3544,OUT018,2009,Medium,Tier 3,Supermarket Type2,3467.4864,10.0,0.100055625,15
FD,Low Fat,Frozen Foods,188.9898,OUT035,2004,Small,Tier 2,Supermarket Type1,4303.0654,13.1,0.006061565,20
FD,Regular,Fruits and Vegetables,223.0088,OUT049,1999,Medium,Tier 1,Supermarket Type1,671.1264,10.1,0.053667516,25
FD,Low Fat,Frozen Foods,79.0302,OUT027,1985,Medium,Tier 3,Supermarket Type3,1901.5248,10.875,0.026194237,39
FD,Regular,Snack Foods,83.4908,OUT045,2002,Small,Tier 2,Supermarket Type1,503.3448,11.65,0.076002991,22
NC,Non-Edible,Health and Hygiene,94.6436,OUT027,1985,Medium,Tier 3,Supermarket Type3,4065.3748,10.475000000000001,0.080111611,39
FD,Low Fat,Fruits and Vegetables,90.4172,OUT018,2009,Medium,Tier 3,Supermarket Type2,1249.0408,9.3,0.043141572,15
DR,Low Fat,Dairy,45.3718,OUT045,2002,Small,Tier 2,Supermarket Type1,614.5334,19.6,0.024276035,22
FD,Low Fat,Snack Foods,51.5008,OUT018,2009,Medium,Tier 3,Supermarket Type2,607.2096,11.35,0.03093263,15
FD,Regular,Baking Goods,178.137,OUT045,2002,Small,Tier 2,Supermarket Type1,3175.866,5.44,0.017096552,22
FD,Low Fat,Fruits and Vegetables,50.8692,OUT017,2007,Small,Tier 2,Supermarket Type1,788.3072,14.65,0.172357491,17
FD,Regular,Baking Goods,78.5328,OUT035,2004,Small,Tier 2,Supermarket Type1,695.0952,12.35,0.185824165,20
FD,Regular,Fruits and Vegetables,253.7382,OUT017,2007,Small,Tier 2,Supermarket Type1,2271.0438,12.85,0.152988295,17
FD,Low Fat,Breads,85.5566,OUT049,1999,Medium,Tier 1,Supermarket Type1,1860.2452,17.1,0.14844292650000002,25
FD,Regular,Dairy,240.6222,OUT013,1987,High,Tier 3,Supermarket Type1,2868.2664,11.6,0.143897558,37
FD,Low Fat,Baking Goods,75.5354,OUT017,2007,Small,Tier 2,Supermarket Type1,1956.1204,7.445,0.037845086,17
FD,Regular,Fruits and Vegetables,142.8786,OUT019,1985,Small,Tier 1,Grocery Store,433.4358,7.008333333333334,0.1748389,39
FD,Regular,Fruits and Vegetables,63.2194,OUT019,1985,Small,Tier 1,Grocery Store,247.6776,6.571666666666666,0.278730642,39
DR,Low Fat,Soft Drinks,161.1236,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944,6.135,0.115500999,15
FD,Low Fat,Frozen Foods,97.7384,OUT010,1998,Small,Tier 3,Grocery Store,98.5384,8.68,0.01478914,26
NC,Non-Edible,Others,132.5284,OUT035,2004,Small,Tier 2,Supermarket Type1,1318.284,18.5,0.033938279,20
FD,Low Fat,Frozen Foods,79.4302,OUT013,1987,High,Tier 3,Supermarket Type1,1743.0644,14.3,0.026299797,37
NC,Non-Edible,Others,105.6938,OUT019,1985,Small,Tier 1,Grocery Store,214.3876,14.825,0.159394437,39
FD,Low Fat,Snack Foods,88.283,OUT046,1997,Small,Tier 1,Supermarket Type1,1797.66,15.35,0.14085571466666666,27
FD,Low Fat,Dairy,182.5292,OUT013,1987,High,Tier 3,Supermarket Type1,2736.438,17.7,0.12231699233333335,37
FD,Regular,Fruits and Vegetables,175.6054,OUT046,1997,Small,Tier 1,Supermarket Type1,2451.4756,15.2,0.10377827,27
FD,Regular,Baking Goods,35.0874,OUT017,2007,Small,Tier 2,Supermarket Type1,352.874,9.8,0.045522854,17
FD,Low Fat,Frozen Foods,125.5678,OUT027,1985,Medium,Tier 3,Supermarket Type3,2543.356,12.525,0.095331433,39
FD,Regular,Snack Foods,179.766,OUT018,2009,Medium,Tier 3,Supermarket Type2,3056.022,15.25,0.100401819,15
FD,Low Fat,Snack Foods,165.6868,OUT017,2007,Small,Tier 2,Supermarket Type1,3111.9492,17.6,0.105472205,17
FD,Regular,Fruits and Vegetables,121.0072,OUT035,2004,Small,Tier 2,Supermarket Type1,2082.6224,7.55,0.030938774,20
FD,Low Fat,Baking Goods,127.102,OUT027,1985,Medium,Tier 3,Supermarket Type3,3415.554,13.625,0.026174636,39
FD,Regular,Canned,254.7014,OUT035,2004,Small,Tier 2,Supermarket Type1,3570.0196,19.7,0.160671255,20
FD,Regular,Snack Foods,65.7484,OUT013,1987,High,Tier 3,Supermarket Type1,391.4904,13.0,0.070243155,37
FD,Regular,Fruits and Vegetables,109.957,OUT027,1985,Medium,Tier 3,Supermarket Type3,4504.137,12.4,0.038313981,39
FD,Regular,Canned,113.8834,OUT049,1999,Medium,Tier 1,Supermarket Type1,1382.2008,11.8,0.170548238,25
FD,Low Fat,Baking Goods,233.6616,OUT049,1999,Medium,Tier 1,Supermarket Type1,2577.9776,20.35,0.060794097,25
FD,Low Fat,Snack Foods,90.3488,OUT049,1999,Medium,Tier 1,Supermarket Type1,996.0368,16.85,0.036446751,25
DR,Low Fat,Soft Drinks,94.0436,OUT045,2002,Small,Tier 2,Supermarket Type1,1134.5232,7.63,0.061188147,22
FD,Low Fat,Baking Goods,195.3452,OUT013,1987,High,Tier 3,Supermarket Type1,1761.7068,15.75,0.054884821,37
FD,Regular,Baking Goods,241.8196,OUT046,1997,Small,Tier 1,Supermarket Type1,4097.3332,18.2,0.026064486,27
FD,Regular,Frozen Foods,164.921,OUT049,1999,Medium,Tier 1,Supermarket Type1,2609.936,13.85,0.025936747,25
FD,Low Fat,Fruits and Vegetables,132.9284,OUT017,2007,Small,Tier 2,Supermarket Type1,3295.71,10.895,0.035949725,17
FD,Low Fat,Dairy,242.9854,OUT018,2009,Medium,Tier 3,Supermarket Type2,2175.1686,15.6,0.045168898,15
NC,Non-Edible,Household,181.466,OUT013,1987,High,Tier 3,Supermarket Type1,3775.086,11.3,0.04767798,37
NC,Non-Edible,Health and Hygiene,111.6544,OUT017,2007,Small,Tier 2,Supermarket Type1,1565.9616,20.0,0.058812134,17
FD,Regular,Snack Foods,112.9544,OUT017,2007,Small,Tier 2,Supermarket Type1,2908.2144,19.35,0.018667601,17
FD,Low Fat,Snack Foods,221.5798,OUT013,1987,High,Tier 3,Supermarket Type1,5509.495,15.6,0.087646694,37
FD,Low Fat,Snack Foods,159.4578,OUT019,1985,Small,Tier 1,Grocery Store,160.4578,12.8975,0.19033746,39
FD,Regular,Fruits and Vegetables,118.4808,OUT018,2009,Medium,Tier 3,Supermarket Type2,1640.5312,10.195,0.045165796,15
FD,Low Fat,Snack Foods,164.8526,OUT027,1985,Medium,Tier 3,Supermarket Type3,2631.2416,9.8475,0.039385518,39
FD,Regular,Snack Foods,183.8608,OUT035,2004,Small,Tier 2,Supermarket Type1,2572.6512,9.5,0.010914988,20
FD,Low Fat,Baking Goods,43.3086,OUT027,1985,Medium,Tier 3,Supermarket Type3,624.5204,10.075,0.034203092,39
FD,Regular,Snack Foods,229.7668,OUT049,1999,Medium,Tier 1,Supermarket Type1,3916.2356,10.65,0.085268317,25
FD,Regular,Canned,215.5218,OUT027,1985,Medium,Tier 3,Supermarket Type3,4915.6014,9.0,0.084354713,39
FD,Low Fat,Fruits and Vegetables,40.8454,OUT013,1987,High,Tier 3,Supermarket Type1,587.2356,7.35,0.028571132,37
DR,Low Fat,Soft Drinks,179.7634,OUT018,2009,Medium,Tier 3,Supermarket Type2,1817.634,15.7,0.037383778,15
FD,Low Fat,Fruits and Vegetables,227.272,OUT027,1985,Medium,Tier 3,Supermarket Type3,7017.532,15.774999999999999,0.042354152,39
FD,Low Fat,Starchy Foods,39.4164,OUT018,2009,Medium,Tier 3,Supermarket Type2,154.4656,15.85,0.043410693,15
FD,Regular,Snack Foods,231.1984,OUT046,1997,Small,Tier 1,Supermarket Type1,5097.3648,13.8,0.056872392,27
FD,Regular,Baking Goods,79.8644,OUT013,1987,High,Tier 3,Supermarket Type1,785.644,9.195,0.051573903,37
FD,Low Fat,Dairy,248.8092,OUT017,2007,Small,Tier 2,Supermarket Type1,5976.2208,9.3,0.016113019,17
FD,Low Fat,Meat,242.9512,OUT013,1987,High,Tier 3,Supermarket Type1,4847.024,15.1,0.052295514,37
FD,Low Fat,Fruits and Vegetables,234.4958,OUT018,2009,Medium,Tier 3,Supermarket Type2,1635.8706,19.1,0.097127867,15
FD,Regular,Frozen Foods,172.4106,OUT049,1999,Medium,Tier 1,Supermarket Type1,4277.765,11.6,0.077284566,25
NC,Non-Edible,Health and Hygiene,98.6384,OUT045,2002,Small,Tier 2,Supermarket Type1,1970.768,7.27,0.046653872,22
NC,Non-Edible,Health and Hygiene,62.5168,OUT049,1999,Medium,Tier 1,Supermarket Type1,1534.0032,19.35,0.02775746,25
FD,Low Fat,Fruits and Vegetables,186.7898,OUT010,1998,Small,Tier 3,Grocery Store,561.2694,9.695,0.019696539333333332,26
NC,Non-Edible,Household,94.1462,OUT046,1997,Small,Tier 1,Supermarket Type1,832.9158,20.2,0.011635618666666667,27
DR,Low Fat,Hard Drinks,154.6998,OUT027,1985,Medium,Tier 3,Supermarket Type3,3229.7958,15.35,0.003574698,39
FD,Regular,Baking Goods,164.121,OUT017,2007,Small,Tier 2,Supermarket Type1,2773.057,10.5,0.11733375,17
FD,Regular,Fruits and Vegetables,92.3488,OUT013,1987,High,Tier 3,Supermarket Type1,1177.1344,12.5,0.081684728,37
FD,Low Fat,Snack Foods,81.825,OUT019,1985,Small,Tier 1,Grocery Store,83.225,15.125,0.079261744,39
FD,Low Fat,Dairy,256.0672,OUT013,1987,High,Tier 3,Supermarket Type1,2045.3376,17.75,0.030410273,37
NC,Non-Edible,Health and Hygiene,264.8884,OUT017,2007,Small,Tier 2,Supermarket Type1,2914.8724,9.0,0.069938838,17
DR,Low Fat,Soft Drinks,190.4188,OUT049,1999,Medium,Tier 1,Supermarket Type1,952.094,17.85,0.037885683,25
FD,Regular,Canned,41.548,OUT019,1985,Small,Tier 1,Grocery Store,79.896,11.23,0.235183205,39
DR,Low Fat,Hard Drinks,175.2396,OUT018,2009,Medium,Tier 3,Supermarket Type2,2093.2752,4.61,0.123151947,15
FD,Regular,Fruits and Vegetables,186.8556,OUT013,1987,High,Tier 3,Supermarket Type1,7322.4684,8.75,0.074565098,37
FD,Regular,Breads,35.2874,OUT017,2007,Small,Tier 2,Supermarket Type1,388.1614,7.155,0.169137707,17
FD,Regular,Meat,182.0608,OUT027,1985,Medium,Tier 3,Supermarket Type3,7717.9536,9.727500000000001,0.0892836595,39
FD,Low Fat,Baking Goods,71.338,OUT045,2002,Small,Tier 2,Supermarket Type1,1098.57,12.3,0.009429612,22
NC,Non-Edible,Health and Hygiene,44.9086,OUT013,1987,High,Tier 3,Supermarket Type1,802.9548,7.93,0.071076672,37
DR,Low Fat,Hard Drinks,34.9532,OUT035,2004,Small,Tier 2,Supermarket Type1,539.298,8.01,0.070234306,20
FD,Low Fat,Snack Foods,217.185,OUT010,1998,Small,Tier 3,Grocery Store,432.77,9.8,0.043663452,26
FD,Regular,Meat,199.3426,OUT019,1985,Small,Tier 1,Grocery Store,395.4852,7.4,0.059110912,39
DR,Low Fat,Soft Drinks,190.453,OUT010,1998,Small,Tier 3,Grocery Store,379.506,5.0,0.050717734,26
NC,Non-Edible,Health and Hygiene,150.9024,OUT010,1998,Small,Tier 3,Grocery Store,303.6048,19.6,0.042324556,26
NC,Non-Edible,Health and Hygiene,36.3506,OUT049,1999,Medium,Tier 1,Supermarket Type1,872.8638,16.5,0.012657494,25
FD,Low Fat,Breads,61.0194,OUT049,1999,Medium,Tier 1,Supermarket Type1,1052.6298,12.6,0.048857925,25
FD,Low Fat,Canned,140.2496,OUT017,2007,Small,Tier 2,Supermarket Type1,2681.8424,14.1,0.090185027,17
NC,Non-Edible,Household,144.947,OUT049,1999,Medium,Tier 1,Supermarket Type1,3435.528,6.38,0.015186146,25
FD,Regular,Dairy,194.2794,OUT049,1999,Medium,Tier 1,Supermarket Type1,4291.7468,20.25,0.08536405949999999,25
FD,Low Fat,Meat,159.7578,OUT027,1985,Medium,Tier 3,Supermarket Type3,641.8312,16.275,0.155541973,39
NC,Non-Edible,Household,190.853,OUT046,1997,Small,Tier 1,Supermarket Type1,4364.319,12.3,0.052502049,27
FD,Low Fat,Fruits and Vegetables,114.8518,OUT046,1997,Small,Tier 1,Supermarket Type1,2163.1842,15.6,0.172596885,27
FD,Low Fat,Snack Foods,229.4694,OUT035,2004,Small,Tier 2,Supermarket Type1,5937.6044,15.0,0.118868155,20
NC,Non-Edible,Health and Hygiene,98.4042,OUT049,1999,Medium,Tier 1,Supermarket Type1,1388.8588,11.6,0.037639672,25
FD,Regular,Canned,164.7184,OUT019,1985,Small,Tier 1,Grocery Store,495.3552,13.683333333333334,0.021031586,39
NC,Non-Edible,Others,83.9908,OUT019,1985,Small,Tier 1,Grocery Store,167.7816,15.766666666666667,0.069968018,39
FD,Low Fat,Breads,193.3794,OUT017,2007,Small,Tier 2,Supermarket Type1,4291.7468,17.85,0.087963415,17
FD,Regular,Breads,108.757,OUT035,2004,Small,Tier 2,Supermarket Type1,1867.569,14.8,0.043885147,20
DR,Low Fat,Hard Drinks,229.9694,OUT049,1999,Medium,Tier 1,Supermarket Type1,4567.388,7.905,0.064163983,25
FD,Low Fat,Dairy,51.235,OUT019,1985,Small,Tier 1,Grocery Store,49.935,9.203333333333333,0.05141642866666666,39
FD,Regular,Baking Goods,165.5868,OUT027,1985,Medium,Tier 3,Supermarket Type3,5404.9644,10.501666666666667,0.038668874333333325,39
FD,Regular,Meat,101.9674,OUT035,2004,Small,Tier 2,Supermarket Type1,1731.7458,11.8,0.02592132,20
FD,Low Fat,Baking Goods,103.2332,OUT046,1997,Small,Tier 1,Supermarket Type1,1845.5976,14.0,0.023734872,27
FD,Regular,Baking Goods,123.0072,OUT049,1999,Medium,Tier 1,Supermarket Type1,1960.1152,14.85,0.053921264,25
NC,Non-Edible,Others,143.447,OUT018,2009,Medium,Tier 3,Supermarket Type2,2290.352,7.39,0.120770963,15
FD,Low Fat,Snack Foods,229.9694,OUT013,1987,High,Tier 3,Supermarket Type1,4339.0186,15.0,0.118791698,37
FD,Low Fat,Canned,179.4344,OUT027,1985,Medium,Tier 3,Supermarket Type3,6066.7696,17.35,0.034717799,39
FD,Low Fat,Frozen Foods,108.0912,OUT045,2002,Small,Tier 2,Supermarket Type1,1965.4416,19.7,0.041823046,22
FD,Low Fat,Meat,98.4042,OUT010,1998,Small,Tier 3,Grocery Store,99.2042,10.8,0.164724567,26
NC,Non-Edible,Health and Hygiene,184.0608,OUT027,1985,Medium,Tier 3,Supermarket Type3,6431.628,10.56,0.174336148,39
FD,Regular,Baking Goods,122.4098,OUT027,1985,Medium,Tier 3,Supermarket Type3,3735.8038,10.32,0.006295472,39
FD,Regular,Frozen Foods,189.1214,OUT027,1985,Medium,Tier 3,Supermarket Type3,2261.0568,10.08,0.093463546,39
FD,Low Fat,Fruits and Vegetables,211.3586,OUT019,1985,Small,Tier 1,Grocery Store,422.1172,9.84,0.067520165,39
DR,Low Fat,Soft Drinks,165.3158,OUT010,1998,Small,Tier 3,Grocery Store,334.2316,9.6,0.161182103,26
FD,Low Fat,Frozen Foods,59.6904,OUT046,1997,Small,Tier 1,Supermarket Type1,937.4464,10.695,0.053296868,27
FD,Regular,Fruits and Vegetables,62.9168,OUT035,2004,Small,Tier 2,Supermarket Type1,1086.5856,21.1,0.161474419,20
DR,Low Fat,Dairy,98.3042,OUT019,1985,Small,Tier 1,Grocery Store,198.4084,16.111666666666668,0.041740624,39
DR,Low Fat,Soft Drinks,147.3102,OUT019,1985,Small,Tier 1,Grocery Store,291.6204,11.123333333333333,0.306542848,39
DR,Low Fat,Soft Drinks,111.286,OUT018,2009,Medium,Tier 3,Supermarket Type2,2263.72,6.135,0.079293753,15
FD,Low Fat,Frozen Foods,43.3454,OUT017,2007,Small,Tier 2,Supermarket Type1,922.7988,16.2,0.044472637,17
FD,Low Fat,Baking Goods,253.4724,OUT045,2002,Small,Tier 2,Supermarket Type1,2013.3792,15.7,0.073816097,22
FD,Regular,Canned,164.4184,OUT017,2007,Small,Tier 2,Supermarket Type1,2641.8944,17.2,0.012080016,17
NC,Non-Edible,Household,150.4708,OUT046,1997,Small,Tier 1,Supermarket Type1,2257.062,12.15,0.02859825,27
FD,Regular,Fruits and Vegetables,257.133,OUT027,1985,Medium,Tier 3,Supermarket Type3,7433.657,10.39,0.076944658,39
FD,Regular,Snack Foods,114.7518,OUT010,1998,Small,Tier 3,Grocery Store,455.4072,8.63,0.055084019,26
FD,Regular,Canned,182.5266,OUT018,2009,Medium,Tier 3,Supermarket Type2,1290.9862,15.0,0.162093059,15
FD,Low Fat,Frozen Foods,34.619,OUT019,1985,Small,Tier 1,Grocery Store,36.619,12.991666666666667,0.024546148,39
FD,Low Fat,Baking Goods,108.5596,OUT027,1985,Medium,Tier 3,Supermarket Type3,1725.7536,10.983333333333334,0.118783796,39
FD,Regular,Canned,86.6224,OUT045,2002,Small,Tier 2,Supermarket Type1,1619.2256,8.975,0.052836076,22
FD,Low Fat,Meat,64.7826,OUT035,2004,Small,Tier 2,Supermarket Type1,904.1564,12.15,0.037889224,20
FD,Low Fat,Meat,143.7812,OUT017,2007,Small,Tier 2,Supermarket Type1,1994.7368,6.895,0.022587621,17
FD,Low Fat,Snack Foods,92.5488,OUT027,1985,Medium,Tier 3,Supermarket Type3,2625.9152,7.609999999999999,0.036213953,39
FD,Low Fat,Fruits and Vegetables,39.3138,OUT035,2004,Small,Tier 2,Supermarket Type1,974.7312,8.325,0.029779207,20
DR,Low Fat,Soft Drinks,153.1656,OUT017,2007,Small,Tier 2,Supermarket Type1,1853.5872,8.785,0.020693619,17
DR,Low Fat,Dairy,172.6764,OUT027,1985,Medium,Tier 3,Supermarket Type3,6183.9504,14.0675,0.042037073,39
FD,Regular,Baking Goods,163.9184,OUT035,2004,Small,Tier 2,Supermarket Type1,3137.2496,19.35,0.062516602,20
FD,Regular,Dairy,144.8102,OUT010,1998,Small,Tier 3,Grocery Store,291.6204,17.5,0.012620221,26
FD,Regular,Meat,72.4038,OUT017,2007,Small,Tier 2,Supermarket Type1,739.038,16.75,0.008615,17
